Award ID,Recipient,Amount,NAICS Code,NAICS Description,Category Mean,Category Median,Category Std Dev,Z-Score
70FA2019F00000082,"POTOMACWAVE, INC.",3202118.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.086
70FA2018F00000121,"IEM INTERNATIONAL, INC.",1790639.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.080
70FA2020F00000075,"IEM INTERNATIONAL, INC.",1795939.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.079
70FBR519F00000076,SERCO INC,1806522.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.078
70FA2019F00000028,"GARUD TECHNOLOGY SERVICES, INC.",1824733.11,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.076
70FA4019F00000149,GUIDEHOUSE INC.,1844941.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.074
HSFE6015F0064,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",1844162.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.074
70FBR719F00000051,"FLUOR ENTERPRISES, INC.",3094800.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.073
70FB8020F00000053,"FLUOR ENTERPRISES, INC.",1858493.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.072
70FA6019F00000006,"POTOMACWAVE, INC.",1871859.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.071
70FB7019F00000056,"GARUD TECHNOLOGY SERVICES, INC.",1903484.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.067
70FB8019F00000059,"FLUOR ENTERPRISES, INC.",1913882.03,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.066
70FA4018F00000042,"FLATTER, INC",3014637.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.064
HSFE4016F0205,GUIDEHOUSE LLP,1932373.17,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.063
70FB8019F00000046,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,2986863.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.061
HSFE2014C0269,"OPTIMUS TECHNOLOGIES, LLC",1955175.03,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.061
70FA6020F00000044,"GARUD TECHNOLOGY SERVICES, INC.",1976093.03,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.058
HSFE8016C0204,"U.S. FEDERAL SOLUTIONS, INC.",1989923.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.057
70FA4019F00000167,"HARKCON, INC.",2040956.07,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.051
70FA4018F00000131,"FEDERAL MANAGEMENT PARTNERS, LLC",2061250.07,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.048
70FBR919F00000178,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,2865941.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.046
70FBR019F00000024,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,2089625.23,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.045
70FBR619F00000045,SERCO INC,2085312.81,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.045
70FA5019F00000149,"CACI-ISS, LLC",2084664.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.045
70FBR419F00000199,"FLUOR ENTERPRISES, INC.",2834089.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.043
70FA2020F00000013,"GARUD TECHNOLOGY SERVICES, INC.",2824949.05,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.042
70FA4018F00000132,GUIDEHOUSE LLP,2809468.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.040
HSFE7016C0203,"PRAIRIE QUEST, INC.",2790602.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.038
HSFE2017C0209,"THE OBSCIDION GROUP, LLC",2175160.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.035
70FA3020C00000001,MEETINGRESULT LLC,2170740.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.035
70FBR920F00000069,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,2757949.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.034
70FA4018F00000143,SEVENTH SENSE CONSULTING LLC,2179099.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.034
70FA5019F00000156,"CACI-ISS, LLC",2191105.31,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.033
HSFE2015C0241,"OPTIMUS TECHNOLOGIES, LLC",2729158.13,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.030
70FA6020F00000009,"POTOMACWAVE, INC.",2251459.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.026
70FA2019F00000030,SAVVEE INC.,2246939.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.026
70FA2018F00000135,"APPLIED TRAINING SOLUTIONS, LLC",2684593.89,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.025
70FBR420F00000043,"FLUOR ENTERPRISES, INC.",2656007.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.022
70FBR920F00000051,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,2648339.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.021
70FA6020F00000003,"GARUD TECHNOLOGY SERVICES, INC.",2340951.91,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.015
70FA2019P00000035,"PG PUBLIC SERVICES, LLC",2350740.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.014
70FB8021F00000005,"ATCS, INC.",2366493.59,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.012
70FBR520F00000001,SERCO INC,2423106.75,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.006
70FA5018F00000144,"CACI-ISS, LLC",2417141.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.006
HSFE9012F0260,"ICF INCORPORATED, L.L.C.",2430509.91,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.005
70FA6019F00000009,"HW CONSULTING, INCORPORATED",2448244.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.003
HSFE6015F0058,MONITOR ASSOCIATES INC,2476101.05,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.001
HSFE3017J0016,GUIDEHOUSE LLP,2466924.62,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.001
