Award ID,Recipient,Amount,Extent Competed,Offers Received,Set Aside Type
70FA3018F00000741,MANHATTAN TELECOMMUNICATIONS CORPORATION LLC,1947.77,A,1,
70FBR719F00000024,CELLCO PARTNERSHIP,1941.3,A,1,
HSFE0713F0070,"LKA COMPUTER CONSULTANTS, INCORPORATED",1925,A,1,
70FA3019F00000444,ATT MOBILITY LLC,1916.31,A,1,
HSFE4017J0241,"THE RAVENS GROUP, INC.",1900,A,1,
70FBR220F00000155,ATT MOBILITY LLC,1888.05,A,1,
70FBR019F00000032,ATT MOBILITY LLC,1881.42,A,1,
70FBR518F00000035,UNITED PARCEL SERVICE CO.,1856.53,D,1,
70FBR619F00000094,HUGHES NETWORK SYSTEMS LLC,1849.62,A,1,
70FBR619F00000100,CELLCO PARTNERSHIP,1830.78,A,1,
70FA3019F00000544,ATT MOBILITY LLC,1829.24,A,1,
70FBLA20F00000014,"CENTRAL OIL OF BATON ROUGE, L.L.C.",1822.4,F,1,NONE
70FBR920F00000048,CELLCO PARTNERSHIP,1801.26,A,1,
70FBR420F00000085,CELLCO PARTNERSHIP,1801.26,A,1,
70FBR420F00000108,ZELPHA LLC,1800,F,1,NONE
70FBR520F00000014,UNITED PARCEL SERVICE CO.,1793.62,D,1,
70FBR620F00000031,CELLCO PARTNERSHIP,1782.95,A,1,
70FBR820F00000006,UNITED PARCEL SERVICE CO.,1773.53,D,1,
70FBR219F00000043,ATT MOBILITY LLC,1766.62,A,1,
HSFE7016F0213,"LANGUAGE BANK, INC.",1744.34,A,1,
70FA3021F00000046,CELLCO PARTNERSHIP,1744.18,A,1,
70FBR919F00000066,CELLCO PARTNERSHIP,1742.85,A,1,
70FA3020F00000208,CELLCO PARTNERSHIP,1741.21,A,1,
70FBR520F00000042,UNITED PARCEL SERVICE CO.,1734.84,D,1,
HSFE0715P0053,BROWN GERMANN ENTERPRISES INC,1725,F,1,NONE
70FBR419F00000213,ATT MOBILITY LLC,1723.22,A,1,
70FBR520F00000018,ATT MOBILITY LLC,1715.4,A,1,
70FBR220F00000099,ATT MOBILITY LLC,1715.4,A,1,
70FA3020F00000573,ATT MOBILITY LLC,1715.4,A,1,
70FA3020F00000535,ATT MOBILITY LLC,1715.4,A,1,
70FBR421F00000008,CELLCO PARTNERSHIP,1714.8,A,1,
70FA3020F00000534,CELLCO PARTNERSHIP,1714.8,A,1,
70FBR919F00000067,ATT MOBILITY LLC,1707.81,A,1,
70FA3019F00000585,CELLCO PARTNERSHIP,1703.04,A,1,
70FBR519F00000023,UNITED PARCEL SERVICE CO.,1697.12,D,1,
70FBR419F00000261,ATT MOBILITY LLC,1689.14,A,1,
70FBR520F00000037,ATT MOBILITY LLC,1679.88,A,1,
70FBR720F00000007,ATT MOBILITY LLC,1666.6,A,1,
70FBR619F00000027,ATT MOBILITY LLC,1649.34,A,1,
70FBR219F00000068,"INMARSAT GOVERNMENT, INC.",1634.4,A,1,
70FBR520F00000046,UNITED PARCEL SERVICE CO.,1629.93,D,1,
70FBR220F00000166,ATT MOBILITY LLC,1629.63,A,1,
70FBR020F00000004,ATT MOBILITY LLC,1619.31,A,1,
70FBR420F00000088,ATT MOBILITY LLC,1616.31,A,1,
70FBR919F00000150,STERICYCLE INC,1610,A,1,
70FBR719F00000059,STERICYCLE INC,1605,A,1,
70FBR419F00000223,CELLCO PARTNERSHIP,1601.76,A,1,
70FA4020F00000010,UNITED PARCEL SERVICE CO.,1600.85,D,1,
70FA3020F00000597,CELLCO PARTNERSHIP,1594.43,A,1,
70FBR819F00000007,UNITED PARCEL SERVICE CO.,1589.74,D,1,
70FBR818F00000003,UNITED PARCEL SERVICE CO.,1578.78,D,1,
70FBR420F00000097,ATT MOBILITY LLC,1577.97,A,1,
70FBR619F00000035,CELLCO PARTNERSHIP,1576.52,A,1,
70FBR220F00000165,ATT MOBILITY LLC,1572.75,A,1,
70FBR620F00000048,ATT MOBILITY LLC,1553.07,A,1,
70FBR120F00000021,CELLCO PARTNERSHIP,1542.88,A,1,
70FBR020F00000010,CELLCO PARTNERSHIP,1538.1,A,1,
70FBR420P00000115,MEE HOLDINGS LLC,1533.44,F,1,NONE
70FBR520F00000050,UNITED PARCEL SERVICE CO.,1526.61,D,1,
70FBR220F00000107,ATT MOBILITY LLC,1518.54,A,1,
70FBR520F00000048,UNITED PARCEL SERVICE CO.,1514.85,D,1,
HSFE7015J0002,TRANSLATION SOLUTIONS CORP,1510.23,A,1,
70FA3020F00000595,ATT MOBILITY LLC,1507.14,A,1,
70FBR919F00000034,ATT MOBILITY LLC,1500.97,A,1,
70FBR219F00000041,ATT MOBILITY LLC,1499.62,A,1,
70FBR119F00000020,CELLCO PARTNERSHIP,1460.31,A,1,
70FBR221F00000021,ATT MOBILITY LLC,1458.09,A,1,
70FBR321F00000002,THE TRAVIS ASSOCIATION FOR THE BLIND,1457.5,F,1,NONE
70FBR919F00000076,ATT MOBILITY LLC,1457.42,A,1,
70FBR919F00000071,UNITED PARCEL SERVICE CO.,1449.86,D,1,
70FBLA19P00000009,"BROASTER OF LOUISIANA, INC.",1442,F,1,NONE
70FBR419F00000214,CELLCO PARTNERSHIP,1436.16,A,1,
70FB7018F00000221,UNITED PARCEL SERVICE CO.,1428.4,D,1,
70FA3020F00000196,ATT MOBILITY LLC,1406.81,A,1,
70FBR820F00000005,CELLCO PARTNERSHIP,1406.54,A,1,
70FBR621F00000021,"PACIFIC ENVIRONMENTAL GROUP, LLC",1397.3,F,1,NONE
70FA4019F00000146,"DEAF ACCESS SOLUTIONS, INC",1389.41,A,1,SBA
70FBR920F00000050,ATT MOBILITY LLC,1388.7,A,1,
70FBR620P00000049,CYPRESS PARTNERSHIP LTD,1380,F,1,NONE
70FA3019F00000102,CELLCO PARTNERSHIP,1372.95,A,1,
70FBR920F00000033,ATT MOBILITY LLC,1372.32,A,1,
70FA3021F00000031,ATT MOBILITY LLC,1372.32,A,1,
70FA3020F00000453,CELLCO PARTNERSHIP,1365.91,A,1,
70FBR719F00000023,CELLCO PARTNERSHIP,1360.42,A,1,
70FBR919F00000109,CELLCO PARTNERSHIP,1359.72,A,1,
70FBR420F00000091,CELLCO PARTNERSHIP,1358.54,A,1,
70FBR819F00000041,CELLCO PARTNERSHIP,1348.91,A,1,
70FA4019F00000115,"DEAF ACCESS SOLUTIONS, INC",1345.88,A,1,
70FBR520F00000060,CELLCO PARTNERSHIP,1345.08,A,1,
70FBR919F00000072,ATT MOBILITY LLC,1340.45,A,1,
70FBR320F00000008,THE TRAVIS ASSOCIATION FOR THE BLIND,1330.84,F,1,NONE
70FBR419F00000256,ATT MOBILITY LLC,1320.96,A,1,
70FBLA20F00000013,MULE-DUREL INC.,1319.67,F,1,SBA
70FBLA20F00000009,MULE-DUREL INC.,1319.67,F,1,SBA
70FBR420F00000050,ATT MOBILITY LLC,1313.4,A,1,
HSFE0715J0027,"UNITED PARCEL SERVICE, INC.",1303.27,A,1,
70FBR919F00000137,ATT MOBILITY LLC,1301.86,A,1,
HSFE9015J0003,TRANSLATION SOLUTIONS CORP,1295.76,A,1,
70FBR219F00000061,ATT MOBILITY LLC,1288.48,A,1,
70FA4019F00000002,UNITED PARCEL SERVICE CO.,1283.09,D,1,
70FA3019F00000190,ATT MOBILITY LLC,1278.67,A,1,
HSFE9012J0013,LINK UP MITAKA LIMITED,562.56,A,1,
70FA3020F00000389,ATT MOBILITY LLC,1277.39,A,1,
70FBR420P00000078,"WASTE MANAGEMENT OF CAROLINAS, INC.",1273.24,F,1,NONE
HSFE7017F0016,UNITED PARCEL SERVICE CO.,1264,D,1,
70FBR620F00000039,ATT MOBILITY LLC,1261.32,A,1,
70FBR819F00000040,CELLCO PARTNERSHIP,1257.52,A,1,
70FA4021F00000020,UNITED PARCEL SERVICE CO.,1250.57,D,1,
70FBR719F00000022,ATT MOBILITY LLC,1250.4,A,1,
70FBR518F00000007,UNITED PARCEL SERVICE CO.,1241.96,D,1,
70FBR621F00000023,"UNITED SITE SERVICES, INC.",1220,F,1,NONE
70FBR719F00000049,CELLCO PARTNERSHIP,1217.54,A,1,
70FBR421F00000005,CELLCO PARTNERSHIP,1212.3,A,1,
70FBR220F00000163,CELLCO PARTNERSHIP,1200.84,A,1,
70FBR519F00000065,CELLCO PARTNERSHIP,1199.87,A,1,
70FBR919F00000012,ATT MOBILITY LLC,1192.78,A,1,
70FBR420F00000064,CELLCO PARTNERSHIP,1190.66,A,1,
70FBR520F00000031,CELLCO PARTNERSHIP,1189.56,A,1,
70FBR420F00000003,CELLCO PARTNERSHIP,1183.52,A,1,
70FBR620F00000091,ATT MOBILITY LLC,1176.8,A,1,
70FBR919F00000027,ATT MOBILITY LLC,1176.64,A,1,
70FBR420F00000078,CELLCO PARTNERSHIP,1176.51,A,1,
70FBR220F00000036,ATT MOBILITY LLC,1157.95,A,1,
70FBR019F00000003,ATT MOBILITY LLC,1154.35,A,1,
HSFE0716F0201,"DEAF SERVICES UNLIMITED, INC.",1152,A,1,
HSFE4016F0222,MORNING STAR INDUSTRIES INC,1144.8,A,1,
70FA3020F00000485,ATT MOBILITY LLC,1143.6,A,1,
70FA3020F00000188,ATT MOBILITY LLC,1140.92,A,1,
HSFE0317F0001,"UNITED PARCEL SERVICE, INC.",1138.01,A,1,
70FBR419F00000250,ATT MOBILITY LLC,1125.56,A,1,
70FBLA19P00000008,INFORMATION MANAGEMENT SOLUTIONS LLC,1120,F,1,SBA
70FBR919F00000162,CELLCO PARTNERSHIP,1113.96,A,1,
70FBR220F00000169,ATT MOBILITY LLC,1110.96,A,1,
70FBR220F00000014,ATT MOBILITY LLC,1110.96,A,1,
70FBR419F00000142,ATT MOBILITY LLC,1105.9,A,1,
70FBR421F00000017,CELLCO PARTNERSHIP,1101.87,A,1,
70FBR619F00000040,ATT MOBILITY LLC,1095.95,A,1,
70FBR620F00000043,CELLCO PARTNERSHIP,1091.6,A,1,
70FA3020F00000212,ATT MOBILITY LLC,1084.31,A,1,
70FB8020P00000027,"SHRED-A-WAY, LLC",1080,F,1,NONE
70FBR919F00000176,CELLCO PARTNERSHIP,1072.24,A,1,
HSFE0715J0014,"UNITED PARCEL SERVICE, INC.",1072,A,1,
70FBR619F00000069,CELLCO PARTNERSHIP,1056.57,A,1,
70FBR520F00000013,UNITED PARCEL SERVICE CO.,1055.93,D,1,
70FBR419F00000171,ATT MOBILITY LLC,1052.61,A,1,
70FBR919F00000006,ATT MOBILITY LLC,1047.02,A,1,
70FBR420P00000083,"ACE DATA STORAGE, INC.",1040,F,1,NONE
70FBR419F00000269,ATT MOBILITY LLC,1037.19,A,1,
70FBR620F00000095,ATT MOBILITY LLC,1035.84,A,1,
70FBR021F00000012,ATT MOBILITY LLC,1032.91,A,1,
70FBR420F00000028,ATT MOBILITY LLC,1031.6,A,1,
70FBR220F00000129,ATT MOBILITY LLC,1029.24,A,1,
70FBR019F00000042,ATT MOBILITY LLC,1029.24,A,1,
70FA3020F00000638,ATT MOBILITY LLC,1029.24,A,1,
70FA3020F00000418,ATT MOBILITY LLC,1029.24,A,1,
70FBR921F00000005,CELLCO PARTNERSHIP,1028.88,A,1,
70FBR520F00000035,CELLCO PARTNERSHIP,1022.95,A,1,
70FBR621F00000019,ATT MOBILITY LLC,1019.94,A,1,
70FBLA19F00000034,ATT MOBILITY LLC,1015,A,1,
70FBR419F00000195,CELLCO PARTNERSHIP,1014,A,1,
HSFELA17F0007,HEWLETT PACKARD ENTERPRISE COMPANY,1010.88,A,1,
70FBLA20P00000006,ALDERSON REPORTING CO INC,1008.7,F,1,NONE
70FBR520F00000007,ATT MOBILITY LLC,1004.89,A,1,
70FBR419F00000026,ATT MOBILITY LLC,990.4,A,1,
HSFE0715J0036,"UNITED PARCEL SERVICE, INC.",979.24,A,1,
70FBR919F00000075,CELLCO PARTNERSHIP,977.25,A,1,
70FBR719F00000018,CELLCO PARTNERSHIP,973.33,A,1,
70FA3020F00000238,CELLCO PARTNERSHIP,968.4,A,1,
70FA3019F00000429,ATT MOBILITY LLC,958.82,A,1,
70FA3019F00000038,ATT MOBILITY LLC,954.83,A,1,
70FBR720F00000003,ATT MOBILITY LLC,949.8,A,1,
70FBR620F00000036,ATT MOBILITY LLC,945.03,A,1,
70FBR920F00000028,ATT MOBILITY LLC,943.47,A,1,
70FBR120P00000041,"BOSTON TRAILER, LLC",941.93,F,1,SBA
70FA3020F00000203,CELLCO PARTNERSHIP,935.73,A,1,
70FBR221P00000012,PLUMBING AND SEWER CLEANING R US DBA ROD RODDER CORPORATION,935,F,1,SBA
70FBR320F00000018,SAFEGUARD DOCUMENT DESTRUCTION INC,929.44,A,1,
70FBR320F00000021,THE TRAVIS ASSOCIATION FOR THE BLIND,925.35,F,1,NONE
HSFE0717P0017,RESIENCE INN WICHITA,925,F,1,NONE
70FA3020F00000220,ATT MOBILITY LLC,921.3,A,1,
70FBR020F00000008,"PODS ENTERPRISES, LLC",901.19,A,1,
70FBR419F00000252,CELLCO PARTNERSHIP,900.63,A,1,
70FBR420P00000074,"ATPA UOP INVESTMENTS (NR), LLC",900,F,1,NONE
70FBR220F00000078,ATT MOBILITY LLC,899.99,A,1,
HSFE0715J0042,"UNITED PARCEL SERVICE, INC.",891.95,A,1,
70FBR619F00000090,CELLCO PARTNERSHIP,891.47,A,1,
70FBR420F00000110,CELLCO PARTNERSHIP,880.56,A,1,
70FA3020F00000383,ATT MOBILITY LLC,868.99,A,1,
70FBR220F00000176,ATT MOBILITY LLC,857.7,A,1,
70FBR220F00000113,ATT MOBILITY LLC,857.7,A,1,
70FBR920F00000024,CELLCO PARTNERSHIP,857.4,A,1,
70FBR020F00000054,CELLCO PARTNERSHIP,857.4,A,1,
70FBR620F00000102,ATT MOBILITY LLC,857,A,1,
70FBR421F00000009,CELLCO PARTNERSHIP,855,A,1,
70FBR519F00000033,CELLCO PARTNERSHIP,852.36,A,1,
70FBR319P00000008,G2J LLC,850,F,1,NONE
70FBR919F00000070,ATT MOBILITY LLC,846.61,A,1,
HSFE0717F0001,"UNITED PARCEL SERVICE, INC.",838.12,A,1,
70FBR919P00000129,SAIPAN STEVEDORE COMPANY INC,834.48,F,1,NONE
70FBR220F00000114,ATT MOBILITY LLC,833.22,A,1,
70FA3020F00000245,CELLCO PARTNERSHIP,828.97,A,1,
70FBR919F00000064,ATT MOBILITY LLC,823.65,A,1,
70FBR620F00000015,CELLCO PARTNERSHIP,821.65,A,1,
70FBR019F00000045,ATT MOBILITY LLC,820.55,A,1,
70FBR919P00000137,"FERRELLGAS, L.P",820,F,1,NONE
70FA3019F00000380,CELLCO PARTNERSHIP,819.95,A,1,
70FA3020F00000340,CELLCO PARTNERSHIP,818.9,A,1,
70FBR919F00000028,CELLCO PARTNERSHIP,818.24,A,1,
70FBR820F00000042,ATT MOBILITY LLC,817.44,A,1,
70FA3019F00000716,ATT MOBILITY LLC,814.17,A,1,
HSFE0717P0036,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A, INC.",813.69,F,1,NONE
70FBR918F00000102,CELLCO PARTNERSHIP,812.44,A,1,
70FBR520F00000010,CELLCO PARTNERSHIP,807.66,A,1,
70FBR619F00000054,CELLCO PARTNERSHIP,800.56,A,1,
70FBR620F00000018,CELLCO PARTNERSHIP,799.92,A,1,
70FBR519F00000046,CELLCO PARTNERSHIP,789.92,A,1,
HSFE0417P0179,"TRUEBLUE, INC.",789.82,F,1,NONE
70FBR420F00000118,ATT MOBILITY LLC,789.08,A,1,
70FBR020F00000005,ATT MOBILITY LLC,784.96,A,1,
70FBR219F00000014,ATT MOBILITY LLC,784.36,A,1,
70FBR420F00000008,ATT MOBILITY LLC,780.6,A,1,
70FBR720F00000027,ATT MOBILITY LLC,780.23,A,1,
70FBR619P00000039,CRESLINE MOBILE HOME PARK,780,F,1,NONE
70FBR919F00000111,ATT MOBILITY LLC,763.07,A,1,
70FBR019F00000010,ATT MOBILITY LLC,762.15,A,1,
70FBR620F00000005,ATT MOBILITY LLC,760.55,A,1,
70FBR719F00000037,STERICYCLE INC,760,A,1,
70FBR520F00000059,CELLCO PARTNERSHIP,754.41,A,1,
70FBR320F00000010,THE TRAVIS ASSOCIATION FOR THE BLIND,746.66,F,1,NONE
70FBR619F00000086,CELLCO PARTNERSHIP,744.4,A,1,
70FBR719F00000044,STERICYCLE INC,740,A,1,
70FBR419F00000137,ATT MOBILITY LLC,738.51,A,1,
70FBR420F00000029,ATT MOBILITY LLC,735.6,A,1,
70FA3019F00000460,ATT MOBILITY LLC,732.85,A,1,
70FBR121F00000005,ATT MOBILITY LLC,724.89,A,1,
70FBR619F00000031,CELLCO PARTNERSHIP,724.32,A,1,
70FBR318F00000003,UNITED PARCEL SERVICE CO.,720.17,D,1,
70FBR419F00000160,ATT MOBILITY LLC,713.74,A,1,
70FBR420P00000129,PHOENIX BUILDING & DEVELOPMENT LLC,711.67,F,1,NONE
70FBR320F00000001,UNITED PARCEL SERVICE CO.,701.91,D,1,
70FBR820F00000024,ATT MOBILITY LLC,694.35,A,1,
70FBR919F00000101,CELLCO PARTNERSHIP,693.63,A,1,
70FBR221F00000030,ATT MOBILITY LLC,689.85,A,1,
70FBR420F00000092,ATT MOBILITY LLC,689.74,A,1,
70FA3020F00000321,CELLCO PARTNERSHIP,689.71,A,1,
70FBR420F00000079,ATT MOBILITY LLC,686.16,A,1,
70FA3021F00000050,ATT MOBILITY LLC,686.16,A,1,
70FA3021F00000022,ATT MOBILITY LLC,686.16,A,1,
70FBR920F00000068,CELLCO PARTNERSHIP,685.92,A,1,
70FBR520F00000032,CELLCO PARTNERSHIP,685.92,A,1,
70FA3021F00000052,CELLCO PARTNERSHIP,685.92,A,1,
70FA3020F00000481,CELLCO PARTNERSHIP,685.92,A,1,
70FA3020F00000395,CELLCO PARTNERSHIP,685.92,A,1,
70FBR319F00000031,"TCS INTERPRETING, INC.",680,A,1,
70FBR719F00000019,CELLCO PARTNERSHIP,663.14,A,1,
70FBR120F00000022,ATT MOBILITY LLC,661.32,A,1,
70FBR020F00000007,CELLCO PARTNERSHIP,660.96,A,1,
70FBR720P00000042,"WASTE SOLUTIONS OF IOWA, LLC",660,F,1,NONE
70FBR620F00000046,CELLCO PARTNERSHIP,658.34,A,1,
70FBR419F00000070,ATT MOBILITY LLC,657.32,A,1,
70FBR420F00000060,CELLCO PARTNERSHIP,656.34,A,1,
70FBR020F00000053,ATT MOBILITY LLC,651.23,A,1,
70FA3020F00000292,ATT MOBILITY LLC,648.83,A,1,
70FA3020F00000435,CELLCO PARTNERSHIP,644.31,A,1,
70FBR518F00000030,UNITED PARCEL SERVICE CO.,638.97,D,1,
HSFE7016J0203,TRANSLATION SOLUTIONS CORP,632.84,A,1,
70FBR718F00000003,UNITED PARCEL SERVICE CO.,630.35,D,1,
70FBR420F00000084,ATT MOBILITY LLC,625.79,A,1,
70FBR419F00000150,CELLCO PARTNERSHIP,618.75,A,1,
70FBR519F00000037,ATT MOBILITY LLC,613.74,A,1,
70FA3020F00000327,ATT MOBILITY LLC,608.66,A,1,
HSFE0917F0003,STERICYCLE INC,608,A,1,
70FBR620F00000088,CELLCO PARTNERSHIP,600.42,A,1,
70FBR420F00000106,CELLCO PARTNERSHIP,600.42,A,1,
70FBR021F00000007,CELLCO PARTNERSHIP,600.4,A,1,
70FBR519F00000012,CELLCO PARTNERSHIP,600.18,A,1,
70FA3020F00000384,ATT MOBILITY LLC,599.99,A,1,
70FBR220F00000073,ATT MOBILITY LLC,593.15,A,1,
70FBR519F00000006,ATT MOBILITY LLC,592.86,A,1,
70FBR119F00000005,CELLCO PARTNERSHIP,592.6,A,1,
70FBR420F00000067,ATT MOBILITY LLC,589.51,A,1,
70FBR420F00000011,"JTG, INC.",580.14,A,1,
70FBR620F00000032,ATT MOBILITY LLC,578.27,A,1,
70FBR320F00000016,THE TRAVIS ASSOCIATION FOR THE BLIND,576.09,F,1,NONE
70FBR219F00000047,ATT MOBILITY LLC,575.23,A,1,
70FBR420F00000069,CELLCO PARTNERSHIP,571.6,A,1,
70FA3020F00000315,CELLCO PARTNERSHIP,570,A,1,
70FBR120F00000029,ATT MOBILITY LLC,568.34,A,1,
70FBR719F00000003,CELLCO PARTNERSHIP,566.15,A,1,
70FBR019F00000050,CELLCO PARTNERSHIP,565.19,A,1,
70FBR019F00000014,ATT MOBILITY LLC,561.01,A,1,
70FBR220F00000089,ATT MOBILITY LLC,555.48,A,1,
70FA3020F00000644,ATT MOBILITY LLC,555.48,A,1,
70FA3020F00000527,ATT MOBILITY LLC,555.48,A,1,
70FBR420F00000093,CELLCO PARTNERSHIP,554.52,A,1,
70FBR419P00000229,"COQUI DISPOSAL SERVICES, LLC",554.24,F,1,SBA
70FBR420F00000065,ATT MOBILITY LLC,549,A,1,
70FBR719F00000054,STERICYCLE INC,540,A,1,
70FBR320F00000009,THE TRAVIS ASSOCIATION FOR THE BLIND,539,F,1,NONE
70FA3020F00000377,ATT MOBILITY LLC,537.24,A,1,
70FA3020F00000379,ATT MOBILITY LLC,534.44,A,1,
70FBR420F00000057,CELLCO PARTNERSHIP,521.82,A,1,
70FBR720P00000043,"PS3 ENTERPRISES, INC.",520,F,1,NONE
70FBR821F00000001,CELLCO PARTNERSHIP,518.17,A,1,
70FBR121F00000001,ATT MOBILITY LLC,515.1,A,1,
70FBR120F00000013,CELLCO PARTNERSHIP,506.41,A,1,
70FBR221F00000006,ATT MOBILITY LLC,505.77,A,1,
70FA3020F00000207,ATT MOBILITY LLC,505.77,A,1,
70FBR720F00000019,CELLCO PARTNERSHIP,503.94,A,1,
70FBR519F00000068,ATT MOBILITY LLC,503.59,A,1,
70FBLA20F00000001,"CENTRAL OIL OF BATON ROUGE, L.L.C.",503.16,F,1,NONE
70FBR419P00000243,"KNIGHTHORST SHREDDING, LLC",500,F,1,NONE
70FBR820F00000019,CELLCO PARTNERSHIP,495.58,A,1,
70FA4019F00000080,"TCS INTERPRETING, INC.",495,A,1,SBA
70FBR318F00000031,ATT MOBILITY LLC,491.57,A,1,
70FBR619F00000034,ATT MOBILITY LLC,488.13,A,1,
70FBR820F00000026,UNITED PARCEL SERVICE CO.,488.04,D,1,
70FBR520F00000054,ATT MOBILITY LLC,486.16,A,1,
70FBR719F00000047,CELLCO PARTNERSHIP,483.23,A,1,
HSFE7015J0010,LINK UP MITAKA LIMITED,480.45,A,1,
HSFE7016J0032,LINK UP MITAKA LIMITED,480.21,A,1,
70FBR520F00000027,UNITED PARCEL SERVICE CO.,477.36,D,1,
70FBR419F00000200,ATT MOBILITY LLC,472.54,A,1,
70FBR920F00000047,ATT MOBILITY LLC,471.93,A,1,
70FBR020F00000032,ATT MOBILITY LLC,467.1,A,1,
70FBR020F00000055,CELLCO PARTNERSHIP,465.5,A,1,
70FA3018F00000744,MANHATTAN TELECOMMUNICATIONS CORPORATION LLC,464.86,A,1,
70FBR718F00000017,UNITED PARCEL SERVICE CO.,461.12,D,1,
70FA3020F00000284,ATT MOBILITY LLC,457.44,A,1,
70FA3020F00000180,ATT MOBILITY LLC,455.86,A,1,
HSFE2013MP6330004,WILLIAM MACKAY,450,F,1,NONE
HSFE0517P0015,SHRED-IT USA LLC,449.86,F,1,NONE
70FA3020F00000176,ATT MOBILITY LLC,448.53,A,1,
70FA3020F00000355,ATT MOBILITY LLC,444.38,A,1,
70FBR420F00000109,ATT MOBILITY LLC,441.57,A,1,
70FBR420F00000063,ATT MOBILITY LLC,438.74,A,1,
70FBR420P00000011,STERICYCLE INC,435,F,1,NONE
70FBR719F00000020,ATT MOBILITY LLC,429.44,A,1,
70FBR619F00000005,ATT MOBILITY LLC,429.43,A,1,
70FBR921F00000006,ATT MOBILITY LLC,428.85,A,1,
70FBR620F00000083,CELLCO PARTNERSHIP,428.7,A,1,
70FBR620F00000042,ATT MOBILITY LLC,427.09,A,1,
70FBR420F00000076,ATT MOBILITY LLC,423.53,A,1,
70FBR419P00000201,PEOPLEREADY INC,421.03,F,1,NONE
70FA3019F00000386,ATT MOBILITY LLC,420.42,A,1,
70FBR221F00000017,ATT MOBILITY LLC,416.61,A,1,
70FBR220F00000020,ATT MOBILITY LLC,412.31,A,1,
70FBR820F00000004,ATT MOBILITY LLC,410.96,A,1,
70FBR520P00000005,ECOLOGY MIR GROUP LLC,410.84,F,1,SBA
70FBR919F00000170,CELLCO PARTNERSHIP,409.97,A,1,
70FBR719F00000057,ATT MOBILITY LLC,406.5,A,1,
70FBR519F00000064,ATT MOBILITY LLC,405.13,A,1,
70FBR719F00000002,CELLCO PARTNERSHIP,400.88,A,1,
70FBR620F00000103,CELLCO PARTNERSHIP,400.12,A,1,
70FBR719F00000041,STERICYCLE INC,400,A,1,
70FBR519F00000069,CELLCO PARTNERSHIP,399.96,A,1,
70FBR019F00000016,ATT MOBILITY LLC,397.2,A,1,
70FBR519F00000048,ATT MOBILITY LLC,385.91,A,1,
70FBR220F00000177,ATT MOBILITY LLC,384.61,A,1,
70FBR119F00000014,UNITED PARCEL SERVICE CO.,383.65,D,1,
70FBR619F00000107,ATT MOBILITY LLC,382.72,A,1,
70FBR919F00000122,ATT MOBILITY LLC,381.03,A,1,
70FBR919F00000069,CELLCO PARTNERSHIP,378.96,A,1,
70FBR419F00000125,ATT MOBILITY LLC,374.68,A,1,
70FBR620P00000010,"FRONTIER ACCESS, LLC.",373.62,F,1,SBA
70FBR620F00000001,ATT MOBILITY LLC,371.63,A,1,
70FBR020F00000026,ATT MOBILITY LLC,370.48,A,1,
70FBR520F00000012,ATT MOBILITY LLC,366.15,A,1,
70FBR919F00000057,CELLCO PARTNERSHIP,362.06,A,1,
70FA3020F00000286,CELLCO PARTNERSHIP,361,A,1,
70FBR419F00000127,ATT MOBILITY LLC,356.61,A,1,
70FBR220F00000010,ATT MOBILITY LLC,350.87,A,1,
70FBR919F00000005,CELLCO PARTNERSHIP,350.26,A,1,
70FBR719F00000050,ATT MOBILITY LLC,348.27,A,1,
70FBR919F00000117,ATT MOBILITY LLC,347.9,A,1,
70FBR720F00000017,CELLCO PARTNERSHIP,347.08,A,1,
70FBR919F00000119,CELLCO PARTNERSHIP,345.21,A,1,
70FBR220F00000162,ATT MOBILITY LLC,343.08,A,1,
70FBR220F00000095,ATT MOBILITY LLC,343.08,A,1,
70FA3020F00000570,ATT MOBILITY LLC,343.08,A,1,
70FA3020F00000412,ATT MOBILITY LLC,343.08,A,1,
70FBR520F00000022,CELLCO PARTNERSHIP,342.96,A,1,
70FBR421F00000013,CELLCO PARTNERSHIP,342.96,A,1,
70FA3019F00000564,ATT MOBILITY LLC,342.22,A,1,
70FBR419F00000129,ATT MOBILITY LLC,341.66,A,1,
70FBR119F00000018,ATT MOBILITY LLC,340.33,A,1,
70FBR220F00000058,ATT MOBILITY LLC,340.05,A,1,
HSFE4016F0220,"TRAFFIC & PARKING CONTROL CO., LLC",336,A,1,
70FBR320F00000004,ATT MOBILITY LLC,334.49,A,1,
70FBR420F00000066,ATT MOBILITY LLC,331.52,A,1,
70FBR420F00000045,CELLCO PARTNERSHIP,330.39,A,1,
70FBR420F00000131,CELLCO PARTNERSHIP,329,A,1,
70FBR520F00000030,ATT MOBILITY LLC,328.5,A,1,
70FBR319F00000010,ATT MOBILITY LLC,327.12,A,1,
70FBR020F00000033,CELLCO PARTNERSHIP,317.3,A,1,
70FBR419F00000097,CELLCO PARTNERSHIP,309.61,A,1,
70FBR520F00000011,CELLCO PARTNERSHIP,308.92,A,1,
70FBR220F00000128,ATT MOBILITY LLC,306,A,1,
70FBR420F00000027,ATT MOBILITY LLC,305.15,A,1,
70FBR819F00000011,ATT MOBILITY LLC,304.84,A,1,
70FBR919F00000165,CELLCO PARTNERSHIP,302.01,A,1,
70FBR020F00000001,ATT MOBILITY LLC,300.65,A,1,
